filename,relative_path,duration_sec,transcript,notes,character
misns120.wav,Battlezone/The Red Brigade/The Golem Ambush/misns120.wav,4.981,Commandant. The Americans must have headed over the mountain and they’re in the middle of the pass. They are coming from the middle now.,Unused voiceover.,
misns121.wav,Battlezone/The Red Brigade/The Golem Ambush/misns121.wav,4.098,The American reinforcements are emerging from the top pass. They must have cut through the mountains in the middle.,Unused voiceover.,
misns122.wav,Battlezone/The Red Brigade/The Golem Ambush/misns122.wav,7.349,"Comrade, we have learned the Americans are sending additional units from the northwest. Do not let them reach their base.",,Romeski
misns123.wav,Battlezone/The Red Brigade/The Golem Ambush/misns123.wav,3.007,"Comrade, the Golem is in position.",,Romeski
misns124.wav,Battlezone/The Red Brigade/The Golem Ambush/misns124.wav,8.882,"Comrade, the American Recycler made it through the pass before the Golems made it into position. She has slipped through the blockade. Внимание{{Watch out}}!",,
misns125.wav,Battlezone/The Red Brigade/The Golem Ambush/misns125.wav,4.888,Comrade! The American Recycler and her escorts are getting underway.,,
bd06001.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06001.wav,19.783,"I don't have to remind you how crucial this mission is, Lieutenant. If we don't get control of that portal, we have no way of knowing what the Chinese are up to, and we'll have no way of following them and destroying them. Wait for the signal that the diversion has begun and launch your assault on the portal. Harris out.",,
bd06002.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06002.wav,5.433,"Delta Three is Go, Command, I say again, Delta Three is Go!",,
bd06003.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06003.wav,6.612,"We're dispatching a Recycler to assist you in securing the portal, Lieutenant. It should arrive shortly.",,
bd06004.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06004.wav,8.499,"More orders from command, Lieutenant. Build an APC and get the portal re-programmed so the Chinese can't use it.",,
bd06005.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06005.wav,4.151,"Excellent work, Lieutenant. Now get back to HQ for debriefings.",,
bd06006.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06006.wav,9.706,"Lieutenant, you knew how important this mission was. Now that we've lost control of the portal, who knows what the Chinese are gonna throw at us?",,
bd06007.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06007.wav,12.251,"Hey, Lieutenant, pull back. Get out of there. Ah, Jesus. All units abort mission and return to base. Lieutenant, you are in a world of hurt when you get back.",,
bd06008.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06008.wav,9.073,"We're done, Lieutenant. Now the portal opens about a mile from where the Chinese headed. Great work, sir. Now we can get some troops on the other side.",,
bd06009.wav,The Red Odyssey/Dogs of War/Blitzkrieg/bd06009.wav,4.386,"We're in, sir. We're starting the reprogramming now. ETA one minute.",,
intro06.wav,The Red Odyssey/Dogs of War/Blitzkrieg/intro06.wav,22.278,"Our morale was at a peak. We had forced the Chinese into retreat. Again we had an invaluable window of opportunity, this time to take control of a new alien relic, which would swing the entire war in our favor, against the CCA too. We decided to seize the portal from the Chinese and follow them to whatever lay on the other side.",,
bd05001.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05001.wav,10.515,"Looks like we've hit the right place, Lieutenant. The Chinese are in total disarray. Your orders are to build up a strike force and attack the Chinese base. Good luck.",,
bd05002.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05002.wav,3.648,"I don't like this, Lieutenant. Where are they?",,
bd05003.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05003.wav,4.162,"Woohoo! Paydirt, time for some action.",,
bd05004.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05004.wav,7.636,"I'm reading strong electromagnetic pulses from the portal, Lieutenant. Best keep away. There's no telling what might be coming.",,
bd05005.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05005.wav,4.641,Wait a minute. Nothing's coming through. They're retreating.,,
bd05006.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05006.wav,9.115,"Congratulations, Lieutenant. I think you may have just gained the upper hand for us. Seems to me we'll be following them as soon as we have control of the Pegasus.",,
bd05007.wav,The Red Odyssey/Dogs of War/Chink in the Armour/bd05007.wav,4.615,What are you doing? This mission was crucial to us and you've blown it!,,
intro05.wav,The Red Odyssey/Dogs of War/Chink in the Armour/intro05.wav,27.951,"The discovery of the Pegasus device had furnished us with a prize to be won from the Chinese. Morale climbed higher as we saw a goal ahead of us, rather than a Chinese prison. The fluke destruction of the Chinese Recycler gave us an opening. We could strike deep at the heart of the Chinese base without fear of major reinforcements arriving, but we only had a little bit of time left. We struck hard and decisively at the first chance we had.",,
bd01001.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01001.wav,10.879,"These are your orders, Lieutenant. Build your base and send out a reconnaissance patrol. Command wants to know what's happened to the units that were out here yesterday. They suspect Russian involvement.",,
bd01002.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01002.wav,12.215,"HQ, do you copy? I'm getting some strange readings here. We see them too, Lieutenant. Probably just some space dust. We've dropped a Nav Beacon there. Go and take a look.",,
bd01003.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01003.wav,11.147,"What the hell? Where did they come from? Get back and defend that Recycler, Lieutenant.",,
bd01004.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01004.wav,4.133,"Command says pull out, Lieutenant, you'll need heavier units out there!",,
bd01005.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01005.wav,5.601,"You lost the Recycler, Lieutenant. Now it'll take us weeks to find out what went on down there.",,
bd01006.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01006.wav,5.352,"Lieutenant, perhaps I didn't make myself clear. Go investigate the Nav now.",,
bd01007.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01007.wav,9.474,Obviously you are not fit to command this operation as you cannot even follow a simple order. Report to me immediately for reassignment.,,
bd01008.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01008.wav,4.865,"Lieutenant, why haven't you deployed your Recycler? Get with the program!",,
bd01009.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/bd01009.wav,9.112,"Since you can't seem to follow orders, Lieutenant, I will find someone who can. I will have you digging latrines on Io by the end of the week. Harris out.",,
intro01.wav,The Red Odyssey/Dogs of War/Close Target Wrecky/intro01.wav,40.33,"We arrived on Ganymede as the struggle for the Fury technology began in earnest. We felt left out. We were assigned recon and scrap collection duties. There were a lot of discontents on Ganymede, and for two weeks our morale and discipline dropped further and faster every day. But then we lost the Fourth Platoon. They were out on routine scrap duty, and simply disappeared. We hadn't heard from them for at least forty eight hours. Command ordered a search party. We were all anxious to find out what happened to our friends. But on the other hand, on the deeper level, we didn't really want to know.",,
bd13001.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13001.wav,25.805,"Here's the order of the day, Lieutenant. The Chinese are trying to collect scrap to build a new Pegasus, which we guessed they would use to get reinforcements directly from Earth. Needless to say, this cannot be allowed to happen. You must seize their supply silos. Be careful though. The Chinese scavengers will be under heavy escort and any scrap fields will be guarded or mined. You have a construction rig to commandeer the supplies.",,
bd13002.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13002.wav,11.494,"You have control of all the Chinese supplies, Lieutenant. Good work. Now finish the job and take down that Recycler. If they build a new portal well, just don't let it happen.",,
bd13003.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13003.wav,8.127,"Well done, Lieutenant. Unfortunately, Sky-Eye is showing another base that might be able to build another portal.",,
bd13004.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13004.wav,15.697,"How the hell do you expect to carry out an operation of this magnitude without a Recycler? That's over one hundred million dollars of technology you've lost. NSDF Command will have a few questions once you arrive back on Earth. And that's where you're going now, Lieutenant.",,
bd13005.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13005.wav,11.298,They've started work on a new portal. We can't waste time trying to take it out. I'm ordering all NSDF troops off Ganymede effective immediately. We'll nuke them from orbit.,,
bd13006.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13006.wav,12.397,"Lieutenant, what in the name of Sam Hill are you doing? Your orders were to recycle the Chinese silos, not destroy them. That bio-metal was an integral part of our future plans. You are relieved of your command, private.",,
bd13007.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/bd13007.wav,10.286,"Lieutenant, you attacked the Chinese base before dealing with the silos. Now the enemy has had the chance to build up the scrap they need for a new Pegasus. I hope you can speak Mandarin, son.",,
intro13.wav,The Red Odyssey/Dogs of War/Frustrate Their Knavish Tricks/intro13.wav,20.176,"The Chinese could not recover without scrap, but they quickly began to collect more and more. If we didn't prevent them from taking enough, they'd soon have a working portal again. They'd be able to reinforce themselves directly from Earth. We had to stop their collection, or we'd be doomed.",,
bd09001.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09001.wav,7.187,"Maintain radio silence until you hit the portal, Lieutenant. You're on your own from here on. Good hunting.",,
bd09002.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09002.wav,3.855,"APC Alpha, you may unload.",,
bd09003.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09003.wav,4.714,"Squad Bravo, proceed to Beacon one Delta.",,
bd09004.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09004.wav,4.702,"Squad Bravo, proceed to Beacon two Delta.",,
bd09005.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09005.wav,4.748,"Squad Bravo, proceed to beacon three Delta.",,
bd09006.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09006.wav,5.909,"Damn, that's not the path we were expecting. Commander Harris says get to the portal now, sir.",,
bd09007.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09007.wav,17.531,"You have strayed from the path. Explain yourself. Explain yourself instantly. Why do you not respond? All units, a comrade has succumbed to the capitalist pigs. Destroy him and his tainted vehicle.",,
bd09008.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/bd09008.wav,4.365,"Lieutenant, go through the portal and get back to HQ ASAP!",,
intro09.wav,The Red Odyssey/Dogs of War/Grand Theft Portal/intro09.wav,27.042,"The Chinese took the bait. We had a direct route to the heart of their base on Elysium. One of us had to go through and take a Chinese tank. The mission would be dangerous beyond belief. Walking alone with no support, a lone capitalist on a planet of communist. Once we had a Chinese tank under our control, we could use the technology built into it to smuggle our troops anywhere we liked.",,
bd02001.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02001.wav,15.514,We have confirmed the unknown vehicles that you encountered are Chinese. They are able to travel undetected using some unknown technology. We guess it's derived from more relics. Establish a base as quickly as possible. We have no idea where they may come from next.,,
bd02002.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02002.wav,6.989,"Where did they come from? Lieutenant, we're seeing multiple Chinese units to the southeast and southwest.",,
bd02003.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02003.wav,3.833,"Hold your position, Lieutenant. Await further orders.",,
bd02004.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02004.wav,2.501,"We can't hold them off much longer, Commander.",,
bd02005.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02005.wav,9.649,"Lieutenant, get out of there now. Saving your Recycler is your number one priority, but get out now. Rendezvous at Nav Beacon Alpha.",,
bd02006.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02006.wav,6.618,"Lieutenant, our propulsion systems are down. We must have taken a hit in the thrusters. We need some backup.",,
bd02007.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02007.wav,5.411,Lieutenant! Chinese bomber coming in fast from the east. Get the hell out of there!,,
bd02008.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02008.wav,7.522,"Lieutenant, I need backup here. Lieutenant? (unintelligible).",,
bd02009.wav,The Red Odyssey/Dogs of War/Hidden Enemy/bd02009.wav,3.106,"Leave it, Lieutenant. Save yourself!",,
intro02.wav,The Red Odyssey/Dogs of War/Hidden Enemy/intro02.wav,26.602,"After the surprise attack from the Chinese forces, morale was at its lowest. If this new enemy could hide itself so thoroughly, how could we defend ourselves? But to their credit, command pushed us on. We might have complained at the time, but in hindsight, we never would have made it without them. The mission to find the Chinese headquarters was unpopular, to say the least, but we went ahead regardless. We had no idea how much worse things were going to get.",,
bd08001.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08001.wav",17.601,"Your main priority is to contain anything emerging from the portal. The command believes that the Chinese will send engineers through to reprogram the portal. You must not obstruct any such mission. Once they've done their job, you are to take control of their vehicle and take it through the portal.",,
bd08002.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08002.wav",10.728,"Massive electromagnetic activity near the portal, sir. Be careful. Incoming attack wave, Lieutenant. Keep them away from the base.",,
bd08003.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08003.wav",5.747,"That's the Chinese engineering team, Lieutenant. It's imperative that they succeed in their mission.",,
bd08004.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08004.wav",3.947,"It seems they've done their work now, Lieutenant. Don't let them get away.",,
bd08005.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08005.wav",12.748,You idiot! HQ's long-term strategy revolved around that APC. And you can't even keep your finger off the trigger for three minutes. I’m having you posted to Io effective now!,,
bd08006.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08006.wav",8.522,"How can we get ahead in this war if you keep wasting resources? I hope you like Phobos, Lieutenant, because that's where we send incompetent fools like you.",,
bd08007.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/bd08007.wav",6.351,"Well done, Lieutenant. Now we can get to Elysium undetected. Everything seems to be going as planned.",,
intro08.wav,"The Red Odyssey/Dogs of War/Hook, Line, and Sinker/intro08.wav",45.77,"Back on Ganymede with a minimal Chinese presence. They had enjoyed a short period of R and R{{rest and relaxation}}. Then all hell broke loose as the Chinese launched a lightning swift attack on our base camp on Elysium. A lot of good American men died in that attack, but most of us were able to reach the portal in time. It surprised command to say the least. Elysium Outpost One had gone from a stable field HQ to a smoking ruin within an hour and a half, and the badly damaged men and units who came tumbling out of the portal on Ganymede didn't have an opportunity to alert command of the situation. They decided to use more subtle tactics. We decided to sit back and wait for the Chinese to take the bait.",,
bd14001.wav,The Red Odyssey/Dogs of War/Lifeline/bd14001.wav,26.085,"Lieutenant, to the south of you is the last Chinese base on Ganymede capable of constructing a new portal. At the moment they do not have the necessary resources, but we can't afford to take any chances. You are to assemble an assault team and take out that base. A word of caution though. The enemy has mined the area around the base heavily, and there are numerous gun towers in operation. Be sure you have a sufficient force assembled. We cannot afford to lose this one. Harris out.",,
bd14002.wav,The Red Odyssey/Dogs of War/Lifeline/bd14002.wav,11.702,SkyEye is reporting an incoming Chinese APC. We believe it's carrying the equipment to build a new portal. You have about ten minutes before it arrives. Stop this shipment at all costs.,,
bd14003.wav,The Red Odyssey/Dogs of War/Lifeline/bd14003.wav,5.747,"The APC is close now, Lieutenant. I suggest you take it out at the earliest opportunity.",,
bd14004.wav,The Red Odyssey/Dogs of War/Lifeline/bd14004.wav,4.249,"Uh, Lieutenant, that APC's getting a little too close for comfort.",,
bd14005.wav,The Red Odyssey/Dogs of War/Lifeline/bd14005.wav,4.307,"Good work, Lieutenant. Now finish the job and take out that Recycler.",,
bd14006.wav,The Red Odyssey/Dogs of War/Lifeline/bd14006.wav,6.455,That was the last Chinese Recycler on Ganymede. Now we just have to wait for the rest of them to surrender.,,
bd14007.wav,The Red Odyssey/Dogs of War/Lifeline/bd14007.wav,9.008,"Damn, that APC didn't just carry the technology. It was bringing a complete pegasus. Commander Harris is signaling our surrender now.",,
bd14008.wav,The Red Odyssey/Dogs of War/Lifeline/bd14008.wav,9.056,"Without that Recycler, you have a snowball's chance in hell of taking on that Chinese base. Mission aborted. I'm signaling our surrender now, you dope.",,
intro14.wav,The Red Odyssey/Dogs of War/Lifeline/intro14.wav,19.471,"At first we thought the Chinese would have no way of rebuilding a Pegasus device, but Command soon heard of a shipment of bio-metal on its way to a Chinese base. They feared it would be the key to Chinese reinforcements. We had no option but to count on the worst case scenario and destroy the Chinese base and the shipment.",,
bd12001.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12001.wav",22.69,"Sergeant, we have to get the rest of the Black Dogs back. Commander Harris is trapped out there, along with most of our forces. If our engineers don't succeed in building a new portal, we're done for. And they've put up a shield around themselves, but it won't last long. Sergeant, protect those men at all costs.",,
bd12002.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12002.wav",4.934,"Oh yeah, back home to roost. Now where’re those commie bastards?",,
bd12003.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12003.wav",6.896,"Good job, Sergeant. I have no doubt you will be suitably rewarded for your competence under stress. Well done.",,
bd12004.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12004.wav",17.183,"That's it. The commander is stranded out there, and we have no way of getting to them. I have no choice but to signal our surrender. It's done.",,
bd12005.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12005.wav",4.52,"Warning, southwest Shield integrity at twenty-five percent.",,
bd12006.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12006.wav",4.475,"Warning, northwest Shield integrity at twenty-five percent.",,
bd12007.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12007.wav",4.586,"Warning, northeast Shield integrity at twenty-five percent.",,
bd12008.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../bd12008.wav",4.596,"Warning, southeast Shield integrity at twenty-five percent.",,
intro12.wav,"The Red Odyssey/Dogs of War/Meanwhile, Back at the Ranch.../intro12.wav",22.245,"While we were stranded on Elysium, the remaining Americans on Ganymede found themselves alone, with no way of getting reinforcements or retreating. Thanks to the valor of a very few brave men, we were able to return and give them support, but if it wasn't for a lone sergeant, we would have been stranded for eternity in a dead paradise.",,
bd03001.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03001.wav,11.584,This is an order to all units copying my transmission. Rendezvous at Nav Beacon Delta and await further orders. Stay sharp and beware of further attacks. Harris out.,,
bd03002.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03002.wav,13.052,"Roger that, Command. My unit is about one click north of there. We need urgent backup. Anyone copying this, rendezvous at Nav Delta. Repeat, rendezvous at Nav Delta.",,
bd03003.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03003.wav,6.56,"All units, any unit, we are under attack (unintelligible) my wingmen down.",,
bd03004.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03004.wav,7.639,"Lieutenant, the Recycler got through. You're the closest unit to the rendezvous point. Meet it there as quickly as possible.",,
bd03005.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03005.wav,7.947,"Good call, Private. That Recycler's tooled to build our new light assault unit. It'll be a definite advantage to have speed against this enemy.",,
bd03006.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03006.wav,3.409,"Man, are we glad to see you, Lieutenant!",,
bd03007.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03007.wav,14.12,"New orders from command, Lieutenant. The 24th lost most of their tanks in a raid by the Chinese. There's an APC full of pilots and wounded coming in from the south. Set up a base to receive it and make sure nothing happens to it.",,
bd03008.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03008.wav,7.383,"We're under attack from heavy forces, Lieutenant! We need backup stat! Some of my passengers aren't gonna be able to handle this!",,
bd03009.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03009.wav,4.911,"Great work, Lieutenant. Now we can organize ourselves against the Chinese.",,
bd03010.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03010.wav,5.687,"Sir, I can't hold it! We need (unintelligible).",,
bd03011.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03011.wav,11.61,"The loss of manpower because of your incompetence is too great, Lieutenant. We have little choice but to surrender. I am opening a channel to the Chinese commander now. I hope you're proud.",,
bd03012.wav,The Red Odyssey/Dogs of War/Spilt Milk/bd03012.wav,9.874,"You lost the Recycler, Lieutenant. We have little choice but to surrender. I am opening a channel to the Chinese commander now. I hope you're proud.",,
intro03.wav,The Red Odyssey/Dogs of War/Spilt Milk/intro03.wav,25.359,"If morale was low after the first Chinese attacks, it was non existent after the attack on the headquarters. All over Ganymede, the Chinese had chosen that moment to launch heavy assaults on our units. We were in total chaos. A few more casualties and Commander Harris would have had no option but to surrender. It was pure luck that we managed to regroup, but luck was all we had left.",,
bd11001.wav,The Red Odyssey/Dogs of War/Stranded/bd11001.wav,10.612,"Try to recapture the Recycler. You have no hope without it. We're trying to arrange backup from Ganymede to bust you out of there, but the Chinese have control of the portal. I'll keep you posted.",,
bd11002.wav,The Red Odyssey/Dogs of War/Stranded/bd11002.wav,2.566,"I'm in, Lieutenant. Now let's get out of here.",,
bd11003.wav,The Red Odyssey/Dogs of War/Stranded/bd11003.wav,2.247,"We're in trouble here, Lieutenant.",,
bd11004.wav,The Red Odyssey/Dogs of War/Stranded/bd11004.wav,2.798,"I don't know how much more we could take, Lieutenant.",,
bd11005.wav,The Red Odyssey/Dogs of War/Stranded/bd11005.wav,3.216,"This is bad, Lieutenant! We're going down!",,
bd11006.wav,The Red Odyssey/Dogs of War/Stranded/bd11006.wav,2.92,"We need help urgently, help us! Help!",,
bd11007.wav,The Red Odyssey/Dogs of War/Stranded/bd11007.wav,11.458,"Come in, Elysium, this is Ganymede calling. We are taking grave casualties. They require immediate assistance. Withdraw from Elysium immediately and destroy Pegasus as you leave.",,
bd11008.wav,The Red Odyssey/Dogs of War/Stranded/bd11008.wav,3.808,"Orders received and understood, comrade.",,
bd11009.wav,The Red Odyssey/Dogs of War/Stranded/bd11009.wav,4.795,Initiate standing order Lima Romeo Seven.,,
bd11010.wav,The Red Odyssey/Dogs of War/Stranded/bd11010.wav,2.368,Destruct sequence initiated.,,
bd11011.wav,The Red Odyssey/Dogs of War/Stranded/bd11011.wav,3.431,"Oh sweet Jesus, we're trapped!",,
bd11012.wav,The Red Odyssey/Dogs of War/Stranded/bd11012.wav,7.558,"Get to the portal, Lieutenant! You have to stop them from destroying it, and our scans are showing Chinese bombs incoming on your area. Get out of there!",,
intro11.wav,The Red Odyssey/Dogs of War/Stranded/intro11.wav,18.24,"Command once again thought they could take back control of the portal. With most of our troops on Elysium they probably could have done it. But no one could have predicted the next Chinese ploy. Command's decision to wait, before trying to regain control of the portal, nearly got us all killed.",,
bd07001.wav,The Red Odyssey/Dogs of War/Terra Incognita/bd07001.wav,1.98,"Lieutenant, do you copy?",,
bd07002.wav,The Red Odyssey/Dogs of War/Terra Incognita/bd07002.wav,2.31,"Yeah, loud and clear, HQ.",,
bd07003.wav,The Red Odyssey/Dogs of War/Terra Incognita/bd07003.wav,5.34,There's a Chinese base nearby. We recommend you keep a low profile for the time being.,,
bd07004.wav,The Red Odyssey/Dogs of War/Terra Incognita/bd07004.wav,10.043,"Lieutenant, you now have the go-ahead to destroy the Chinese base. I say again, you now have the go-ahead to destroy the Chinese base.",,
intro07.wav,The Red Odyssey/Dogs of War/Terra Incognita/intro07.wav,56.211,"Elysium, the Isles of the Blessed. In Greek mythology the home and the afterlife of heroes and great men, but we didn't find a paradise. Just a dead planet in a galaxy far too distant for us to see from Earth. Its atmosphere was in the last stages of boiling off into space, and the ruins of the once great city were frozen and brittle. We set to work as soon as we arrived, ever conscious of the danger of Chinese attacks. Despite the portal which could take us instantly back to Ganymede, we felt completely alone on such an utterly bleak and alien world. At times like these, small groups of men like us must become tighter and present a unified front, or else collapse in a heap of petty rivalries. As it turned out, we had little chance to unite before the Chinese were upon us.",,
bd15001.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15001.wav,6.264,There are Chinese units heading for the transport from all directions. We'll let you know as they come within range.,,
bd15002.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15002.wav,2.694,"There's one, sending coordinates.",,
bd15003.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15003.wav,2.287,"Chinese units to the south, sir.",,
bd15004.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15004.wav,5.433,There's a whole squad in the north. They're very close to the transport. Don't let them get there.,,
bd15005.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15005.wav,4.621,"There's a dozen tanks to the east, Lieutenant. Intercept them fast.",,
bd15006.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15006.wav,5.039,Looks like the survivors are trying to make a run for it. Get them before they reach the transport.,,
bd15007.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15007.wav,5.805,"Okay, Lieutenant. That's the last of 'em. Now get to a safe distance from the transport. We're gonna nuke 'em from orbit.",,
bd15008.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15008.wav,3.204,30 seconds to core meltdown.,,
bd15009.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15009.wav,5.375,"Core meltdown in progress. Thank you, and enjoy your day.",,
bd15010.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15010.wav,2.624,"I think you should keep away from that thing, sir.",,
bd15011.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15011.wav,2.699,The transport's taking off. Damn.,,
bd15012.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15012.wav,7.535,"Lieutenant, you are relieved of your command pending court-martial. Now get your ass back to HQ. I want to talk to you now.",,
bd15013.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/bd15013.wav,2.96,Minimum safe distance reached.,,
intro15.wav,The Red Odyssey/Dogs of War/The Best Laid Plans/intro15.wav,36.526,"Command was wrong again. They had assumed that the Chinese, battered and undermanned, would surrender. But they had one more card up their sleeve. Planning for every scenario they had hidden a transport in a remote part of Ganymede, and they were heading straight for it. They were hoping to escape the Jovian system and take word back to China. We had to destroy every tank attempting to reach the transport, and then the transport itself. It wasn't going to be an easy target. We had no choice but to risk an all out assault on the largest piece of military hardware in the solar system.",,
bd10001.wav,The Red Odyssey/Dogs of War/The Enemy Within/bd10001.wav,9.125,"We need to destroy six key buildings here on Elysium. Their locations will be forwarded to you. You know your orders, Lieutenant. Now get out there and kick some ass.",,
bd10002.wav,The Red Odyssey/Dogs of War/The Enemy Within/bd10002.wav,4.249,"Get back to the drop zone, Lieutenant. I'm reading a lot of Chinese activity there.",,
bd10003.wav,The Red Odyssey/Dogs of War/The Enemy Within/bd10003.wav,4.865,"Scrub that order, Lieutenant. The Recycler has been captured by the Chinese. Pull back!",,
intro10.wav,The Red Odyssey/Dogs of War/The Enemy Within/intro10.wav,28.006,"We thought we had a ticket to glory in our cloaking field, which command used to infiltrate us into the dead center of the Chinese base. We were surrounded by their main production facilities. The destruction of these facilities would allow us to move in and take over the Chinese base. Or so we thought. As it turned out, our arrogant attempt to establish our own base inside the Chinese one came close to consigning us to a slow and lonely death.",,
bd04001.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04001.wav,17.373,"This is Captain Swallow. The Chinese are uh, jamming our satellite positioning systems, so we're gonna have to place our Nav Beacons by hand for this bombing raid. You and I are to place beacons around the crater at regular intervals, and then to wait further instructions. Captain Swallow, out.",,
bd04002.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04002.wav,1.881,What was that?,,
bd04003.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04003.wav,7.1,"We see it, Lieutenant. Abandon your current mission, commandeer one of those Scavengers, and take a closer look.",,
bd04004.wav,The Red Odyssey/Dogs of War/Wolf in Sheep's Clothing/bd04004.wav,8.842,Use the Scavenger as cover to snoop around the rest of the base. Have a look for anything unusual. You have approximately one minute before you check in with the Chinese.,,
